,screen_name,location,description,listed_count,friends_count,followers_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,name,bot
369,0,0,0,0.004384248023173882,0.004915802590513644,0.00010005171347600145,0.002680196119474726,1,0.0014899826404487968,0,0,1,b'MohaH95 | NFT & Crypto',1
370,0,0,0,7.829014327096219e-05,0.002383592651446732,9.904717820013798e-05,0.012330009668641373,1,0.0006646965702351953,1,0,0,b'Daniya',1
371,0,0,0,0.0005480310028967353,0.009265716278165834,8.719366194494905e-05,0.0061888164940598215,1,0.0017540741829171493,0,0,1,b'Yato Kurosawa \xc2\xa6\xc2\xa6 ENVtuber \xc2\xa6\xc2\xa6 Pre-debut',1
372,0,0,0,7.829014327096219e-05,0.0005487407542898951,1.6072564413815495e-06,3.54406098442939e-05,1,4.740741034911214e-05,1,0,0,b'Barb Schneider',1
373,0,0,0,0.0007829014327096218,0.004435654430509986,7.232653986216972e-05,0.006490061677736319,1,0.0007927710400788701,1,0,0,b'suhspect.',1
374,1,0,0,0.0005480310028967353,1.143209904770615e-05,0.00014887212788296602,0.00021264365906576338,1,0.0006475703329886575,1,0,0,b'Image Colorizer Bot!\xf0\x9f\xa4\x96',1
375,0,0,0,0.00031316057308384876,0.014250111462965715,3.17433147172856e-05,0.008103716944709327,1,0.0009573318414477776,0,0,1,b'Paul',1
376,1,0,1,0.008455335473263915,0.017559704137276644,0.0007134209529182353,1.1075190576341843e-06,1,0.03340385702719299,0,0,1,b'\xe6\xb5\xb7\xe7\x8e\x8b\xe3\x81\xbf\xe3\x81\xa1\xe3\x82\x8b',1
377,0,0,0,0.0,2.8580247619265374e-05,0.0,2.7687976440854605e-05,1,0.00011194105794476218,1,0,0,b'FightingForFreedom',1
378,0,0,0,0.0,0.0005544568038137482,3.214512882763099e-06,3.7655647959562265e-05,1,1.4892380214380776e-06,1,1,0,b'shaved unicorn',1
379,0,0,0,7.829014327096219e-05,0.0027951482171641533,6.529479293112545e-05,0.0015117635136706615,1,7.744037711478004e-05,1,0,0,b'King David',1
380,0,0,0,7.829014327096219e-05,0.0027951482171641533,6.529479293112545e-05,0.0015117635136706615,1,7.744037711478004e-05,1,0,0,b'King David',1
381,0,0,0,7.829014327096219e-05,0.0027951482171641533,6.529479293112545e-05,0.0015117635136706615,1,7.744037711478004e-05,1,0,0,b'King David',1
382,1,0,1,0.0,2.28641980954123e-05,1.205442331036162e-06,0.0,1,0.000574845876275098,1,0,0,b'AWSTEN BOT',1
383,0,0,0,0.0,0.0,0.00029774425576593205,0.0,1,1.9856506952507703e-06,1,0,0,b'Luke Damant',1
384,0,0,0,0.0011743521490644327,0.00663633349719342,7.996100795873208e-05,0.05240669428819197,1,0.013448315746259655,0,0,0,b'corrin: dm for new @',1
385,0,0,0,0.0,1.143209904770615e-05,4.018141103453874e-07,1.2182709633976027e-05,1,3.971301390501541e-06,1,0,0,b'gozadorpaulista',1
386,0,0,0,0.0,0.008945617504830063,0.0001050743898553188,0.024427440335179566,1,0.016241133449129863,0,0,1,b'carrot river',1
387,0,0,0,0.012604713066624912,0.0013604197866770318,0.0030328929048869836,0.023512629593573732,1,0.0019923522663472418,1,0,0,b'soresaki',1
388,1,0,0,0.00015658028654192438,0.00024007408000182914,3.5761455820739476e-05,0.0005161038808575299,1,0.0022919373149932016,1,0,1,b'c!Slimecicle Quote Bot',1
389,0,0,0,0.0,0.0001600493866678861,4.0181411034538735e-06,0.0016745688151428865,1,0.00023902270244081147,1,0,0,b'RandeepianRaii_MyBouuy\xe2\x9d\xa4\xef\xb8\x8f',1
390,0,0,0,0.0,0.0004115555657174214,1.0045352758634684e-06,0.0003820940748837936,1,6.031413986824215e-05,1,0,0,b'DryPineapple',1
391,0,0,0,7.829014327096219e-05,0.0009260000228641981,2.3305218400032466e-05,0.0018107936592318913,1,0.0002921388585387696,1,0,0,b'De queen of Salem \xf0\x9f\x91\xb8',1
392,1,0,0,7.829014327096219e-05,0.0,1.4063493862088557e-06,0.0,1,0.011083157561879081,0,0,1,b'flameprincefinn_bot',1
393,0,0,0,0.0,0.0013032592914385011,2.511338189658671e-05,0.028587281915653562,1,0.00364391723212207,1,0,0,b'Knowsalotaboutalittle',1
394,0,0,0,0.00031316057308384876,0.003675419843837527,8.076463617942286e-05,0.01373212879560625,1,0.0033850380227287507,0,0,0,b'Mark Atherton',1
395,0,0,0,0.0,0.000840259280006402,2.2300683124168997e-05,0.0005681572765663365,1,8.36455355374387e-05,1,0,0,b'luna \xe2\x98\xbe',1
396,0,0,0,0.0007046112894386596,0.02511632160781041,0.0007172381869665164,0.032041633856414585,1,0.004813217285287867,1,0,1,b'Philip Power\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
397,0,0,0,0.009081656619431614,0.028997519234506646,0.0036639419651844146,0.04945404848053923,0,0.013876223471086196,0,0,0,b'Rishi Suri',1
398,0,0,0,0.0005480310028967353,0.005750345820996193,0.00033913110913150695,0.016947256619918288,1,0.004323257976234739,1,0,0,b'\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbfMattmu NFT Promoter\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb7\xf3\xa0\x81\xac\xf3\xa0\x81\xb3\xf3\xa0\x81\xbf',1
399,0,0,0,0.0,0.00040012346666971525,1.1250795089670845e-05,0.004260625814718707,1,0.0009558426034263395,1,0,0,b'Cardella ( Cheesy Chips ) Delaney',1
400,0,0,0,0.00031316057308384876,0.001903444491443074,9.84444570346199e-06,0.00030567525990703485,1,6.949777433377696e-05,1,0,0,b'Amme` Core',1
401,0,0,0,0.0,0.0005601728533376013,1.526893619312472e-05,0.00406570246057509,1,0.00096328879353353,1,0,0,b'riri\xe2\x98\x85\xe5\xbd\xa1| colbreak',1
402,0,0,0,0.0014875127221482816,0.004870074194322819,0.00027564447969693573,0.06797176712418279,1,0.0034557768287470595,1,0,0,b'Joblessbum',1
403,0,0,0,0.02654035856885618,0.016290741142981263,0.002185868760278907,0.01785320720906305,1,0.05782463030907149,0,0,1,b'Kavey',1
404,1,0,1,0.04924450011743522,5.716049523853075e-06,0.035962161968856994,0.000691091891963731,1,0.06562625189071176,1,0,0,b'Colorize_Bot \xf0\x9f\xa4\x96\xf0\x9f\x8c\x88',1
405,0,0,0,0.0,5.716049523853075e-06,0.0,2.2150381152683687e-06,1,4.964126738126926e-07,1,0,0,b'TheMaskedProgrammer',1
406,0,0,0,0.00015658028654192438,0.001994901283824723,3.556054876556678e-05,0.044046032922111504,1,0.012947435358382648,1,0,1,b'squall defender',1
407,0,0,0,0.00015658028654192438,0.006613469299098007,9.141271010357563e-05,0.08344713091650524,1,0.008224813386065597,0,0,0,b'Offensiveness MaXXXimVs',1
408,0,0,0,0.0015658028654192437,0.004252740845746688,9.362268771047526e-05,0.0009037355510294943,1,0.00741417148972947,0,0,1,b'Andr\xc3\xa9s el Fontanero Digitaler\xf0\x9f\x9b\xa1',1
409,1,0,1,7.829014327096219e-05,0.0,4.2793202751783755e-05,1.1075190576341843e-06,1,0.011010184898828615,0,0,1,b'\xf0\x9f\x8f\x9bLarry Heather Bot',1
410,0,0,0,0.0,1.143209904770615e-05,0.0,0.0,1,0.0,1,0,0,b'\xe9\x8d\xbe\xe6\x81\xa9\xe5\xb9\xb3',1
411,0,0,0,0.001252642292335395,0.00213780252192105,0.001284800617829376,0.017245179246421882,1,0.0009543533654049014,1,0,1,b'Andi \xce\x9e Rutz \xf0\x9f\x92\x9c',1
412,0,0,0,0.0007829014327096218,0.019606049866816046,0.000444004591931653,0.05459958202230765,1,0.005930890420377145,1,0,0,b'Thomas Barrett',1
413,0,0,0,0.004462538166444844,0.0014804568266779464,0.0011226686243050123,0.01036527086039833,1,0.0021708126225829048,0,0,1,b'1tucan',1
414,0,0,0,0.00046974085962577314,0.005927543356235639,9.22163383242664e-05,0.0008151340264187596,1,0.00038695367923699385,0,0,0,b'Claim',1
415,0,0,0,7.829014327096219e-05,0.00581893841528243,3.053787238624944e-05,0.030589676371856167,1,0.0018620439394714098,1,1,1,b'EM\xf0\x9f\x8f\x9d\xe2\x9b\xb5\xf0\x9f\x8c\x8a',1
416,0,0,0,0.00015658028654192438,0.0028923210590696556,7.172381869665164e-05,0.005268468157165814,1,0.0009657708569025934,1,0,0,b'kuba\xf0\x9f\x87\xb5\xf0\x9f\x87\xb1',1
417,0,0,0,0.0007046112894386596,0.02511632160781041,0.0007172381869665164,0.032041633856414585,1,0.004813217285287867,1,0,1,b'Philip Power\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
418,0,0,0,0.0751585375401237,0.03357035885358911,0.02701838259373419,0.025531636835640848,1,0.008505286546769767,0,0,1,b'Mark Rosen',1
419,0,0,0,0.0,0.002852308712402684,1.7880727910369738e-05,0.03306830402284147,1,0.0009429358739072095,1,0,0,b'Beast 21',1
420,0,0,0,0.0008611915759805841,0.00221211116573114,0.0002509329119106944,0.03981531012194892,1,0.004379849021049387,0,0,0,b'ToKneeVTuber\xf0\x9f\x94\xae COMMS OPEN | Needs a new treehouse',1
421,0,0,0,0.00023487042981288657,0.00012575308952476763,0.0006308481532422581,0.0003521910603276706,1,3.971301390501541e-05,1,0,0,b'Kaya',1
422,0,0,0,0.0,0.004830061847655848,4.219048158626567e-06,0.009498083438270764,1,0.00030703123875315037,1,0,0,b'\xc3\x84',1
423,0,0,0,0.0,0.0036925679924090862,3.0738779441422134e-05,0.0016989342344108386,1,6.800853631233889e-05,1,0,0,b'Nancy Janssens',1
424,0,0,0,0.0023487042981288654,0.005533135939089776,5.424490489662729e-05,0.01862071791600354,1,0.04969885125143153,0,0,0,b'\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 I belong to you Adaline',1
425,0,0,1,0.00023487042981288657,5.716049523853075e-06,1.8081634965542431e-06,0.0,1,0.021452970111489323,1,0,1,b'Mecha Blues',1
426,0,0,1,0.0003914507163548109,0.005367370502898037,0.00022722587940031654,0.1774954342526849,1,0.01595197306663397,1,0,0,b'VioletFemme \xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb \xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
427,0,0,0,0.004227667736631958,0.00931144467435666,0.00018242360609680585,0.00010189175330234495,1,0.012692279244042924,1,0,1,b'\xe2\x80\xa2DravenStorm\xe2\x80\xa2',1
428,0,0,0,0.0,3.4296297143118445e-05,2.410884662072324e-06,1.772030492214695e-05,1,1.3899554866755392e-05,1,0,0,b'MyThoughtsz',1
429,0,0,0,0.0,0.007453728579104409,0.00021979231835892688,0.03244587831245106,1,0.00400257538895174,1,0,0,b'\xf0\x9f\x8d\x81\xd0\xa0\xd1\x96\xd0\xb4\xd0\xb0 \xd1\x80\xd1\x83\xd0\xb1\xd0\xb0\xd0\xb1 \xd0\xa1\xd0\xb0\xd0\xb9\xd1\x94\xd0\xb4\xf0\x9f\x8c\xbc\xf0\x9f\x8c\xa6\xef\xb8\x8f',1
430,0,0,0,0.0005480310028967353,0.0027322716724017698,0.0001398313104001948,0.01246955706990328,1,0.00493533480304579,1,0,0,b'PBear101',1
431,0,0,0,0.0007046112894386596,0.02511632160781041,0.0007172381869665164,0.032041633856414585,1,0.004813217285287867,1,0,1,b'Philip Power\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
432,0,0,0,0.00023487042981288657,0.0010917654590559373,6.509388587595275e-05,1.1075190576341842e-05,1,0.011717324752674795,0,0,1,b'Ciel P [RP] \xe2\x80\xa2 Hiatus',1
433,0,0,0,0.0,0.0,2.893061594486789e-05,8.195641026492964e-05,1,0.002241551428601213,1,0,0,b'Get VDO',1
434,0,0,1,0.0003914507163548109,0.005367370502898037,0.00022722587940031654,0.1774954342526849,1,0.01595197306663397,1,0,0,b'VioletFemme \xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb \xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
435,0,0,0,0.0007046112894386596,0.02511632160781041,0.0007172381869665164,0.032041633856414585,1,0.004813217285287867,1,0,1,b'Philip Power\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
436,0,0,0,0.0,0.00030866667428806606,0.0,1.4397747749244396e-05,1,8.935428128628466e-06,1,0,0,b'Uwaoma Allison',1
437,0,0,0,7.829014327096219e-05,0.010140271855315354,2.953333711038597e-05,0.03599104681593809,1,0.0043877916238303895,0,0,1,b'The Odyssey Of Jackie Daytona',1
438,0,0,0,0.008768496046347765,0.00368113589336138,0.006904572765119963,0.0030501074847245433,0,0.001194865305867151,0,0,1,b'Chris Ryan MM \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
439,0,0,0,0.0007046112894386596,0.02511632160781041,0.0007172381869665164,0.032041633856414585,1,0.004813217285287867,1,0,1,b'Philip Power\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
440,0,0,0,0.0,0.013021160815337303,2.672063833796826e-05,0.008222221483876184,1,0.0012114951304398763,1,0,0,b'butterbean \xf0\x9f\xa7\x88\xf0\x9f\xa5\x90',1
441,0,0,0,7.829014327096219e-05,0.009585815051501606,0.0003550027664901497,0.017301662718361227,1,0.00011715339101979545,1,0,0,b'Silver Boyfriend \xf0\x9f\x96\xa4\xf0\x9f\xa6\x85',1
442,0,0,1,0.0003914507163548109,0.005367370502898037,0.00022722587940031654,0.1774954342526849,1,0.01595197306663397,1,0,0,b'VioletFemme \xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb\xf0\x9f\x8c\xbb \xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
443,1,0,1,0.04924450011743522,5.716049523853075e-06,0.035962161968856994,0.000691091891963731,1,0.06562625189071176,1,0,0,b'Colorize_Bot \xf0\x9f\xa4\x96\xf0\x9f\x8c\x88',1
444,0,0,0,7.829014327096219e-05,0.0002915185257165068,1.2456237420707008e-05,0.0017986109495979152,1,0.0002891603824958934,0,0,1,b'Jordan S',1
445,1,0,1,0.00023487042981288657,2.28641980954123e-05,4.098503925522951e-05,7.198873874622198e-05,1,0.0001501648338283395,1,0,0,b'Pokegan bot',1
446,1,0,1,0.0,8.002469333394305e-05,1.1652609200016233e-05,0.0,1,4.964126738126926e-06,1,0,0,b'Abbott Z',1
447,0,0,0,0.0007046112894386596,0.0036125432990751433,9.482813004151142e-05,0.00040202941792120885,1,0.004774000684056664,0,0,0,b'Glenn F',1
448,0,0,0,0.0006263211461676975,0.00025150617904953526,1.7077099689678963e-05,1.1075190576341843e-06,1,0.022762010332333393,0,0,1,b'Tia',1
449,1,0,1,0.00015658028654192438,0.0,1.4063493862088557e-06,1.8827823979781132e-05,1,0.014111523078473413,0,0,1,b'Bomber Da Robot',1
450,0,0,0,0.0,0.0006059012495284259,1.1853516255188928e-05,0.00044079258493840535,1,0.00011715339101979545,1,0,0,b'Meli\xf0\x9f\x92\x9c',1
451,0,0,0,0.019102794958114774,0.003195271683833869,0.013505574969873988,0.08795916355730692,1,0.01597083674823885,1,0,0,b'Bet Affairs',1
452,0,0,0,0.0,0.0004058395161935683,2.8126987724177113e-06,9.413911989890567e-05,1,0.00021122359270730069,1,0,0,b'Nantambi Shamim',1
453,1,0,1,0.04924450011743522,5.716049523853075e-06,0.035962161968856994,0.000691091891963731,1,0.06562625189071176,1,0,0,b'Colorize_Bot \xf0\x9f\xa4\x96\xf0\x9f\x8c\x88',1
454,0,0,0,0.00023487042981288657,0.02859167971831308,0.00010246259813807378,0.038449739123885975,1,0.0010499128051138448,1,0,1,b'Fawwaz \xea\xa9\x9c \xe2\x9a\x99\xef\xb8\x8f \xf0\x9f\xa7\xad \xf0\x9f\xa6\x9a',1
455,0,0,0,0.00023487042981288657,0.006756370537194334,0.00018242360609680585,0.1533581639106055,1,0.02638085872442792,1,0,0,b'Kenash\xcb\xa2\xe1\xb5\x80.FTM\xef\xa3\xbf \xf0\x9f\xa6\x85\xf0\x9f\xa6\x81\xf0\x93\x83\xb5',1
456,0,0,0,0.0008611915759805841,0.00221211116573114,0.0002509329119106944,0.03981531012194892,1,0.004379849021049387,0,0,0,b'ToKneeVTuber\xf0\x9f\x94\xae COMMS OPEN | Needs a new treehouse',1
457,0,0,0,7.829014327096219e-05,0.0018920123923953677,6.127665182767158e-05,9.524663895653985e-05,1,0.004356269419043284,1,0,1,b'leave.',1
458,0,0,0,0.0003914507163548109,0.0014004321333440032,4.640952974489224e-05,0.0009923370756402291,1,0.01816051305242664,0,0,1,b'DEACT',1
459,0,0,0,0.0003914507163548109,0.009545802704834634,5.5852161338008844e-05,0.053415644149696705,1,0.004010021579058931,1,0,0,b'Hectic\xf0\x9f\x9a\xac',1
460,0,0,0,0.0,0.00023435803047797607,5.625397544835423e-06,0.0013301303882186553,1,0.00014619353243783796,1,0,0,b'Sweet Chaos',1
461,0,0,0,0.0006263211461676975,0.00581893841528243,0.00010668164629670034,0.00917690291155685,1,0.0043689279422255076,1,0,0,b'Cary R Retired',1
462,0,0,0,0.00023487042981288657,0.0007830987847678712,1.8885263186233206e-05,0.02118019445819614,1,0.0007046577904771172,1,0,0,b'\xf0\x9f\x8c\xb8Fabi\xec\x98\xa4\xeb\x9d\xbc\xf0\x9f\x8c\x99 \xed\x96\x89\xeb\xb3\xb5\xed\x95\x98\xec\x9e\x90',1
463,0,0,0,0.0,0.006659197695288832,2.772517361383173e-05,0.0013899364173309012,1,0.000664448363898289,1,0,0,b'CJ',1
464,0,0,0,7.829014327096219e-05,0.000840259280006402,0.00025434833184863017,0.004354764934617612,1,9.878612208872582e-05,1,0,0,b'carol \xe2\x9a\xa2',1
465,0,0,0,0.0,0.000531592605718336,5.8263046000081165e-06,0.00015173011089588323,1,1.9111887941788663e-05,1,0,0,b'Grimbern',1
466,0,0,0,0.0003914507163548109,0.013918580590582237,0.00015690841008987377,0.11135550364982906,1,0.01115786766928789,1,0,1,"b""I Just Can't Quit You, Cowboys \xf0\x9f\x98\xa2""",1
467,0,0,0,0.0,0.00010288889142935535,1.4063493862088557e-06,0.00224715616793976,1,0.00012956370786511276,1,0,0,b'S\xc5\x8dnar S\xc8\xb3ndor',1
468,0,0,0,7.829014327096219e-05,0.0018234197981091308,3.656508404143025e-05,0.0014885056134603437,1,0.00010623231219591621,1,0,0,b'abbi \xe2\x98\x81\xef\xb8\x8f ||| ITS HERE!!',1
469,0,0,0,0.006263211461676975,0.04286465537937421,0.005709577600952782,0.021974285622519848,1,0.06429090179815562,0,0,0,b'\xe2\x9c\xa8Queen of Zamunda\xe2\x9c\xa8\xf0\x9f\x91\x91 Main Page',1
470,0,0,0,0.0,0.0005716049523853074,2.0090705517269368e-06,0.0015173011089588324,1,4.145045826335983e-05,1,0,0,b'Funkey',1
471,1,0,1,7.829014327096219e-05,2.8580247619265374e-05,2.410884662072324e-06,0.0,1,0.01086920369946581,1,0,1,b'\xe6\xb8\x85\xe6\xb0\xb4\xe5\xba\xb7\xe5\xb9\xb3',1
472,0,0,0,7.829014327096219e-05,0.00014290123809632685,0.0,2.7687976440854605e-05,1,2.1593951310852126e-05,1,0,0,b'Bharti',1
473,0,0,0,7.829014327096219e-05,0.00014290123809632685,0.0,2.7687976440854605e-05,1,2.1593951310852126e-05,1,0,0,b'Bharti',1
474,0,0,0,7.829014327096219e-05,0.00014290123809632685,0.0,2.7687976440854605e-05,1,2.1593951310852126e-05,1,0,0,b'Bharti',1
475,0,0,0,0.0,0.00014290123809632685,8.639003372425828e-06,0.00010521431047524751,1,0.0036421797877637255,0,0,1,b'arin ahyari',1
476,0,0,0,7.829014327096219e-05,0.00014290123809632685,0.0,2.7687976440854605e-05,1,2.1593951310852126e-05,1,0,0,b'Bharti',1
477,0,0,0,7.829014327096219e-05,0.00014290123809632685,0.0,2.7687976440854605e-05,1,2.1593951310852126e-05,1,0,0,b'Bharti',1
478,0,0,0,7.829014327096219e-05,0.00014290123809632685,0.0,2.7687976440854605e-05,1,2.1593951310852126e-05,1,0,0,b'Bharti',1
479,1,0,1,0.0,7.430864381008996e-05,7.835375151735054e-06,0.0,1,0.023648355161425955,1,0,1,"b""Nate's Bot""",1
480,0,0,0,7.829014327096219e-05,0.00966583974483555,0.0003208485671107918,0.06850116123373193,1,0.00466900940354528,1,0,1,b'Daniel Q',1
481,0,0,0,0.0,2.8580247619265374e-05,0.0,1.4397747749244396e-05,1,7.694396444096734e-06,1,0,0,b'bigboi32l',1
482,0,0,0,0.00015658028654192438,0.01755398808775279,0.0012570754442155444,0.011411876369862635,1,0.011096560704072023,1,0,0,b'chlo.',1
483,0,0,0,0.0,1.7148148571559222e-05,4.018141103453874e-07,4.430076230536737e-06,1,0.00026036844741475723,1,1,0,b'BDub',1
484,1,0,1,0.0,5.1444445714677674e-05,8.23718926208044e-06,2.2150381152683687e-06,1,0.014981238082993249,1,0,1,b'justin bot',1
485,0,0,0,0.0,0.0019205926400146331,1.526893619312472e-05,0.004474376992842104,1,0.002348776566144755,0,0,1,b'Jas',1
486,0,0,0,0.0015658028654192437,0.008797000217209881,6.007120949663541e-05,0.004860901143956434,1,0.0010896258190188602,1,0,1,b'konkasoweto.crypto \xf0\x9f\x8e\xaf \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',1
487,0,0,0,0.0,0.001063185211436672,1.4063493862088557e-06,0.0006080279626411671,1,8.017064682074985e-05,1,0,0,b'Personal Pan Pizza',1
488,0,0,0,0.0,0.0004801481600036583,2.029161257244206e-05,0.009739522592835016,1,0.0012318480500661966,1,0,0,b'\xe7\xb7\x8a\xe7\xb8\x9b\xe5\xb0\x91\xe5\xa5\xb3 \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xe2\x9a\xa7\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
489,0,0,0,0.0,0.0,2.893061594486789e-05,8.195641026492964e-05,1,0.002241551428601213,1,0,0,b'Get VDO',1
490,0,0,0,0.00015658028654192438,0.0005144444571467767,2.8327894779349808e-05,0.0646447798750497,1,0.008469296627918349,1,1,0,b'kogar',1
491,0,0,0,0.00015658028654192438,0.00795674093720348,5.0628577903518805e-05,0.028977128623940796,1,0.0021700680035721858,1,0,0,b'my living legacy',1
492,0,0,0,0.00031316057308384876,0.008173950819109897,0.00023144492755894312,0.06519632436575153,1,0.008181625483443892,0,0,0,b'thedishevelledmisfit',1
493,0,0,0,0.0,0.002595086483829296,3.777052637246641e-05,0.005345994491200207,1,0.0004060655671787825,1,0,0,b'kay \xf0\x9f\x8c\x88\xe2\x9c\xa8',1
494,0,0,0,0.0,0.0004801481600036583,2.029161257244206e-05,0.009739522592835016,1,0.0012318480500661966,1,0,0,b'\xe7\xb7\x8a\xe7\xb8\x9b\xe5\xb0\x91\xe5\xa5\xb3 \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xe2\x9a\xa7\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
495,1,0,1,0.0,0.0,6.429025765526198e-06,0.0,1,0.01896743185370917,1,0,1,b'The Age of Adz Bot',1
496,0,0,0,0.007672434040554294,0.012786802784859328,0.0010531547832152602,0.052356855930598425,1,0.005769059888714206,0,0,1,b'Pleasant Gehman',1
497,0,0,0,0.0,8.574074285779613e-05,6.02721165518081e-07,0.0002458692307947889,1,4.964126738126926e-06,1,0,1,b'Andreww',1
498,0,0,0,0.0010177718625225085,0.005733197672424634,0.0002623846140555379,0.02665133860290901,1,0.005955959260404686,1,0,0,b'Mrmetalman',1
499,0,0,0,0.0,0.0026636790781155327,0.0009107116810978204,0.0006744791060992182,1,0.00043187902621704256,1,0,0,b'xree',1
500,1,0,1,0.020355437250450168,0.001697666708584363,0.004863156177510223,0.030864341098149447,1,0.02682316241679503,0,0,1,b'Atheist Quote Bot \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89',1
501,0,0,0,0.0007829014327096218,0.008225395264824574,0.0005183402023455497,0.0068212098759689406,1,0.0006808299821341079,0,0,1,b'Sarah',1
502,0,0,0,0.0026618648712127143,0.03374755638882855,0.0018111771023818334,0.056789147199250434,1,0.007208408436434109,1,0,0,b'Dakota Seitz',1
503,0,0,0,0.00015658028654192438,0.0003886913676220091,5.022676379317342e-06,0.011994431394178216,1,0.0004698545957637135,0,0,0,b'MOVED! READ PINNED!',1
504,0,0,0,0.00023487042981288657,0.003378185268597167,0.00013139321408294166,0.017880895185503905,1,0.002577622808772406,1,0,0,b'Daddy Thicc Dave \xf0\x9f\xa6\x9d\xf0\x9f\x98\x8f\xf0\x9f\x8f\xb4\xe2\x80\x8d\xe2\x98\xa0\xef\xb8\x8f',1
505,0,0,0,0.005950050888593126,0.007356555737198907,0.002455486028320662,0.017651638740573627,1,0.0028712509053326137,1,0,1,"b'nirajhodler (\xce\x9b,B,Z)'",1
506,0,0,0,0.0,0.0004801481600036583,2.029161257244206e-05,0.009739522592835016,1,0.0012318480500661966,1,0,0,b'\xe7\xb7\x8a\xe7\xb8\x9b\xe5\xb0\x91\xe5\xa5\xb3 \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xe2\x9a\xa7\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
507,0,0,0,0.0017223831519611681,0.0005944691504807197,0.015189577906331506,0.00019492335414361643,1,7.0242393344496e-05,1,0,0,b'Creo Engine',1
508,0,0,0,0.0,0.000840259280006402,4.560590152420146e-05,0.00305453756095508,1,0.0006532790787375034,1,0,0,b'(Lila)Maharlika \xf0\x9f\x92\x9c\xf0\x9f\x87\xb5\xf0\x9f\x87\xad (On Hiatus)',1
509,0,0,0,0.0,0.0004801481600036583,2.029161257244206e-05,0.009739522592835016,1,0.0012318480500661966,1,0,0,b'\xe7\xb7\x8a\xe7\xb8\x9b\xe5\xb0\x91\xe5\xa5\xb3 \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xe2\x9a\xa7\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x87\xba\xf0\x9f\x87\xa6',1
510,0,0,0,0.0,0.0016290741142981262,5.08294849586915e-05,0.0023490479212421047,1,0.0014090673746173278,1,0,0,b'ozzie',1
511,1,0,0,0.00046974085962577314,0.00010860494095320842,0.00014867122082779332,0.0013500657312560706,1,0.006572752007616956,1,0,0,b'jokorb',1
